date,map,match_id,team_a,team_b,map_win_rate_10_diff,fk_fd_diff_overall_5_diff,ranking_elo_sum_diff,ranking_elo_trend_diff,target
2025-09-17,Lotus,542208_g233435,NRG,DRX,-0.0,-2.8,121.687,-78.684,1
2025-09-17,Haven,542208_g233433,NRG,DRX,-0.0,1.0,240.149,-130.292,0
2025-09-17,Corrode,542208_g233434,NRG,DRX,0.667,-0.4,180.149,-74.864,1
2025-09-17,Lotus,542197_g233404,GIANTX,Paper Rex,-0.4,-2.4,-2263.61,-66.62,0
2025-09-17,Ascent,542197_g233403,Paper Rex,GIANTX,-0.167,-1.6,2340.537,45.283,0
2025-09-17,Sunset,542197_g233405,GIANTX,Paper Rex,-0.1,0.8,-2206.526,-26.526,0
2025-09-18,Haven,542202_g233420,FNATIC,MIBR,-0.0,-2.8,1772.565,-59.903,1
2025-09-18,Abyss,542202_g233419,FNATIC,MIBR,,-3.2,1750.879,-92.256,1
2025-09-18,Bind,542202_g233418,MIBR,FNATIC,-0.467,-1.4,-1870.536,90.484,1
2025-09-18,Sunset,542213_g233449,T1,Team Heretics,-0.1,-6.2,-1198.05,-15.941,0
2025-09-18,Lotus,542213_g233448,Team Heretics,T1,0.4,2.4,1090.628,54.167,1
2025-09-19,Haven,542198_g233408,Xi Lai Gaming,Sentinels,-0.6,-0.6,-1468.771,94.871,1
2025-09-19,Lotus,542198_g233407,Xi Lai Gaming,Sentinels,-0.9,2.8,-1609.623,120.51,1
2025-09-19,Abyss,542198_g233406,Sentinels,Xi Lai Gaming,,-3.2,1494.63,-52.682,1
2025-09-19,Abyss,542209_g233437,EDward Gaming,Team Liquid,0.167,-0.6,81.366,12.653,0
2025-09-19,Sunset,542209_g233436,EDward Gaming,Team Liquid,0.167,-2.6,-51.098,32.901,1
2025-09-19,Bind,542209_g233438,EDward Gaming,Team Liquid,-0.0,-0.6,-105.681,16.94,0
2025-09-20,Sunset,542203_g233421,"Guangzhou Huadu Bilibili Gaming						
							(Bilibili Gaming)",Rex Regum Qeon,-0.167,-1.0,249.998,171.629,1
2025-09-20,Lotus,542203_g233422,Rex Regum Qeon,"Guangzhou Huadu Bilibili Gaming						
							(Bilibili Gaming)",0.5,-0.2,-369.998,-165.719,1
2025-09-20,Abyss,542203_g233423,"Guangzhou Huadu Bilibili Gaming						
							(Bilibili Gaming)",Rex Regum Qeon,,-0.2,318.734,126.017,0
2025-09-20,Lotus,542214_g233451,Dragon Ranger Gaming,G2 Esports,-0.167,-0.2,-1394.998,172.704,0
2025-09-20,Abyss,542214_g233452,Dragon Ranger Gaming,G2 Esports,,2.6,-1412.496,189.78,0
2025-09-21,Bind,542199_g233409,Xi Lai Gaming,GIANTX,-0.375,-0.2,269.745,-50.142,0
2025-09-21,Corrode,542210_g233439,Team Liquid,DRX,0.083,-3.2,616.777,-29.854,0
2025-09-21,Abyss,542210_g233440,DRX,Team Liquid,0.208,4.0,-496.219,17.121,1
2025-09-21,Ascent,542199_g233410,GIANTX,Xi Lai Gaming,,0.4,-300.731,10.082,1
2025-09-22,Lotus,542215_g233454,G2 Esports,T1,0.2,-1.8,1219.43,-8.945,1
2025-09-22,Abyss,542204_g233425,MIBR,Rex Regum Qeon,-0.5,1.4,-60.159,47.762,1
2025-09-22,Corrode,542204_g233424,MIBR,Rex Regum Qeon,0.4,-0.2,-238.869,31.831,1
2025-09-22,Corrode,542215_g233455,T1,G2 Esports,0.467,3.0,-1246.069,12.569,0
2025-09-25,Ascent,542264_g233458,DRX,FNATIC,0.1,0.4,-930.179,6.467,1
2025-09-25,Ascent,542265_g233462,Paper Rex,G2 Esports,-0.4,0.4,638.572,-0.895,1
2025-09-25,Corrode,542265_g233461,Paper Rex,G2 Esports,,-1.8,685.652,-33.968,0
2025-09-25,Lotus,542265_g233460,G2 Esports,Paper Rex,-0.2,5.0,-727.171,51.335,0
2025-09-25,Haven,542264_g233457,DRX,FNATIC,-0.0,4.2,-909.771,35.578,0
2025-09-25,Lotus,542264_g233459,FNATIC,DRX,0.0,-3.4,877.749,-34.99,1
2025-09-26,Corrode,542266_g233463,Team Heretics,MIBR,0.0,0.6,1068.369,40.903,0
2025-09-26,Sunset,542266_g233464,Team Heretics,MIBR,0.575,1.6,1013.654,7.288,0
2025-09-26,Haven,542267_g233466,NRG,GIANTX,-0.044,-2.8,1074.333,1.103,1
2025-09-26,Lotus,542267_g233467,NRG,GIANTX,0.4,-0.2,1203.973,6.812,1
2025-09-27,Lotus,542274_g233487,GIANTX,Team Heretics,-0.5,-0.0,-1441.344,-28.992,1
2025-09-27,Ascent,542274_g233486,GIANTX,Team Heretics,0.4,3.6,-1349.553,-13.23,0
2025-09-27,Lotus,542273_g233483,G2 Esports,DRX,0.1,3.0,607.998,4.311,1
2025-09-27,Abyss,542273_g233484,DRX,G2 Esports,0.089,-7.6,-724.416,-11.809,1
2025-09-27,Bind,542273_g233485,G2 Esports,DRX,0.2,4.2,679.416,24.599,0
2025-09-27,Bind,542274_g233488,Team Heretics,GIANTX,0.356,0.0,1225.587,8.966,1
2025-09-28,Bind,542268_g233469,Paper Rex,FNATIC,-0.0,-2.2,1538.162,5.148,1
2025-09-28,Haven,542268_g233470,Paper Rex,FNATIC,0.125,-3.6,1568.162,252.606,0
2025-09-28,Lotus,542268_g233471,FNATIC,Paper Rex,-0.3,6.2,-1367.554,-367.098,1
2025-09-28,Abyss,542269_g233472,NRG,MIBR,0.5,-3.8,789.283,-29.983,1
2025-09-28,Haven,542269_g233473,MIBR,NRG,0.044,5.8,-656.159,17.187,1
2025-09-28,Corrode,542269_g233474,NRG,MIBR,-0.0,-10.0,497.139,-50.859,1
2025-09-29,Ascent,542277_g233492,Paper Rex,Team Heretics,0.0,-1.2,1136.385,41.108,1
2025-09-29,Lotus,542277_g233494,Paper Rex,Team Heretics,0.1,1.6,1145.577,37.583,1
2025-09-29,Sunset,542276_g233489,DRX,MIBR,0.063,-5.6,407.698,-101.116,0
2025-09-29,Ascent,542276_g233490,MIBR,DRX,-0.7,10.0,-262.636,83.464,0
2025-09-29,Bind,542276_g233491,DRX,MIBR,0.171,-8.2,286.639,-68.062,1
2025-09-29,Bind,542277_g233493,Paper Rex,Team Heretics,0.0,-1.4,1175.577,24.309,0
2025-10-03,Abyss,542270_g233476,NRG,FNATIC,0.5,-5.0,-947.902,324.308,1
2025-10-03,Ascent,542278_g233495,Paper Rex,DRX,-0.2,-1.2,1383.563,-11.969,0
2025-10-03,Lotus,542278_g233496,Paper Rex,DRX,0.4,-0.0,1337.671,20.829,0
2025-10-03,Ascent,542270_g233475,FNATIC,NRG,0.1,6.6,994.421,58.796,0
2025-10-04,Sunset,542279_g233498,FNATIC,DRX,0.05,4.8,925.425,389.327,0
2025-10-04,Corrode,542279_g233499,FNATIC,DRX,0.6,1.2,841.315,335.903,1
2025-10-04,Haven,542279_g233500,FNATIC,DRX,0.0,2.2,1035.201,165.27,1
2025-10-04,Bind,542279_g233501,DRX,FNATIC,-0.0,-1.4,-1052.002,41.29,0
2025-10-05,Ascent,542272_g233481,FNATIC,NRG,-0.0,8.4,757.608,37.12,1
2025-10-05,Abyss,542272_g233480,FNATIC,NRG,-0.6,7.8,799.458,-9.424,1
2025-10-05,Sunset,542272_g233482,FNATIC,NRG,0.1,7.4,727.938,-42.47,0
2025-10-05,Corrode,542272_g233478,FNATIC,NRG,-0.0,3.4,1023.185,-72.193,0
2025-10-05,Lotus,542272_g233479,FNATIC,NRG,-0.1,1.4,819.791,-4.895,0
2026-01-15,Abyss,596399_g244778,ENVY,Evil Geniuses,,,456.129,-2.167,0
2026-01-15,Bind,596399_g244780,Evil Geniuses,ENVY,,-1.2,-358.082,114.162,0
2026-01-15,Haven,596398_g244775,Cloud9,LOUD,-0.1,-2.2,-14.029,-12.497,1
2026-01-15,Abyss,596398_g244776,Cloud9,LOUD,,0.4,23.451,20.974,1
2026-01-15,Corrode,596399_g244779,ENVY,Evil Geniuses,,5.4,397.551,-221.817,1
2026-01-16,Pearl,596400_g244781,KRÜ Esports,FURIA,0.036,5.8,-776.516,71.413,1
2026-01-16,Breeze,596400_g244782,KRÜ Esports,FURIA,0.75,2.6,-821.875,-346.912,0
2026-01-16,Abyss,596400_g244783,FURIA,KRÜ Esports,,1.4,868.859,568.922,1
2026-01-16,Bind,596401_g244784,LEVIATÁN,100 Thieves,-0.0,-4.6,-318.3,5.957,0
2026-01-16,Pearl,596401_g244785,100 Thieves,LEVIATÁN,-0.489,8.8,427.6,131.435,0
2026-01-16,Split,596401_g244786,LEVIATÁN,100 Thieves,-0.156,-7.0,-360.712,-227.847,0
2026-01-17,Abyss,596403_g244790,MIBR,ENVY,0.333,6.067,1807.401,62.637,1
2026-01-17,Corrode,596403_g244791,MIBR,ENVY,-0.2,5.35,1902.893,216.019,1
2026-01-17,Breeze,596402_g244788,NRG,Cloud9,,1.0,1205.914,-92.174,1
2026-01-17,Pearl,596402_g244787,Cloud9,NRG,0.1,-1.4,-1109.468,57.225,0
2026-01-18,Split,596404_g244793,FURIA,Sentinels,-0.325,3.2,-1132.523,295.042,1
2026-01-18,Breeze,596404_g244794,Sentinels,FURIA,-0.333,-6.8,925.353,-386.257,0
2026-01-18,Bind,596405_g244796,100 Thieves,G2 Esports,-0.1,0.8,-1317.888,67.196,0
2026-01-18,Corrode,596405_g244797,G2 Esports,100 Thieves,-0.571,-2.0,1270.069,-23.57,0
2026-01-18,Split,596405_g244798,100 Thieves,G2 Esports,0.1,5.6,-1130.63,-23.894,0
2026-01-20,Split,594740_g244304,Karmine Corp,Natus Vincere,-0.278,-0.4,-638.571,-39.799,0
2026-01-20,Haven,594740_g244305,Karmine Corp,Natus Vincere,-0.056,0.8,-643.961,-83.387,0
2026-01-20,Abyss,594741_g244307,FUT Esports,Gentle Mates,,1.8,191.288,48.12,0
2026-01-20,Split,594741_g244308,Gentle Mates,FUT Esports,0.029,-0.0,-78.51,68.322,1
2026-01-21,Breeze,594743_g244313,Team Vitality,ULF Esports,,,1443.902,-2.523,1
2026-01-21,Pearl,594742_g244312,PCIFIC Esports,BBL Esports,,,255.47,40.489,0
2026-01-21,Abyss,594742_g244311,BBL Esports,PCIFIC Esports,,-7.2,-164.863,-103.586,0
2026-01-21,Corrode,594743_g244314,ULF Esports,Team Vitality,,-8.4,-1547.729,-152.138,0
2026-01-21,Breeze,594742_g244310,BBL Esports,PCIFIC Esports,,-7.5,-220.328,-58.624,1
2026-01-22,Corrode,595631_g244563,ZETA DIVISION,FULL SENSE,,,-512.396,20.599,0
2026-01-22,Split,595631_g244564,FULL SENSE,ZETA DIVISION,,-6.2,586.016,-7.965,1
2026-01-22,Split,595630_g244561,Team Secret,Nongshim RedForce,-0.35,-0.8,-586.743,-10.133,0
2026-01-22,Bind,594744_g244316,Team Heretics,Natus Vincere,0.3,2.2,262.396,-150.353,0
2026-01-22,Haven,595630_g244560,Nongshim RedForce,Team Secret,-0.067,3.0,500.733,79.545,1
2026-01-22,Split,594744_g244318,Team Heretics,Natus Vincere,-0.1,-1.8,259.246,-186.696,0
2026-01-22,Pearl,594745_g244319,GIANTX,Gentle Mates,0.0,1.4,365.329,-70.923,0
2026-01-22,Bind,594745_g244320,GIANTX,Gentle Mates,-0.1,2.2,371.886,-38.702,0
2026-01-22,Haven,594744_g244317,Natus Vincere,Team Heretics,-0.3,5.2,-132.847,166.921,0
2026-01-23,Breeze,596409_g244810,LOUD,100 Thieves,-0.333,-6.2,-495.625,-11.139,1
2026-01-23,Abyss,595633_g244569,DetonatioN FocusMe,Gen.G,,-0.8,-1209.73,53.008,1
2026-01-23,Split,595632_g248947,Global Esports,VARREL,,,555.43,-22.608,1
2026-01-23,Abyss,595632_g244567,VARREL,Global Esports,,3.4,-465.759,-124.021,0
2026-01-23,Bind,596409_g244812,100 Thieves,LOUD,0.1,8.0,554.666,30.616,1
2026-01-23,Pearl,596409_g249108,100 Thieves,LOUD,0.033,4.4,592.89,54.543,1
2026-01-23,Abyss,596410_g244813,Sentinels,Evil Geniuses,-0.667,-0.4,1280.752,-434.916,1
2026-01-23,Pearl,596410_g244814,Sentinels,Evil Geniuses,0.1,2.2,1316.969,-391.858,1
2026-01-23,Corrode,594747_g244327,Team Vitality,Team Liquid,0.75,3.8,1037.048,200.749,1
2026-01-23,Pearl,594747_g244326,Team Liquid,Team Vitality,,-2.6,-1094.902,-542.604,1
2026-01-23,Breeze,594747_g244325,Team Liquid,Team Vitality,,-1.4,-970.73,-650.253,0
2026-01-23,Haven,594746_g244323,FNATIC,BBL Esports,-0.1,4.4,1623.659,119.642,0
2026-01-23,Breeze,594746_g244322,BBL Esports,FNATIC,0.286,0.4,-1619.488,168.367,1
2026-01-23,Pearl,595633_g244570,DetonatioN FocusMe,Gen.G,-0.429,0.6,-1152.596,142.108,1
2026-01-24,Breeze,595635_g244575,FULL SENSE,DRX,,-1.8,-394.468,20.231,0
2026-01-24,Split,595634_g249401,Nongshim RedForce,T1,0.4,1.8,-569.301,-33.226,0
2026-01-24,Pearl,595635_g244576,FULL SENSE,DRX,,-2.133,-420.37,200.432,1
2026-01-24,Split,595635_g244577,FULL SENSE,DRX,0.5,-1.4,-315.37,238.171,1
2026-01-24,Corrode,595634_g244574,T1,Nongshim RedForce,-0.167,1.6,550.304,33.731,0
2026-01-24,Split,596412_g244820,Cloud9,LEVIATÁN,0.267,2.2,334.381,174.569,1
2026-01-24,Pearl,596412_g244819,Cloud9,LEVIATÁN,-0.3,3.8,200.421,151.371,1
2026-01-24,Breeze,596411_g244818,KRÜ Esports,ENVY,,-1.0,-1071.031,-314.294,0
2026-01-24,Haven,595634_g244573,T1,Nongshim RedForce,0.1,2.0,681.232,10.181,0
2026-01-24,Pearl,596411_g244817,ENVY,KRÜ Esports,,1.8,951.908,229.512,1
2026-01-24,Abyss,596411_g244816,ENVY,KRÜ Esports,-0.25,2.2,1115.694,-20.671,0
2026-01-25,Split,596414_g244827,Cloud9,ENVY,,2.4,437.354,48.69,1
2026-01-25,Pearl,596414_g244825,Cloud9,ENVY,-0.4,-0.8,560.004,8.925,1
2026-01-25,Split,596413_g244823,Sentinels,100 Thieves,-0.0,-4.2,-72.85,-250.592,0
2026-01-25,Corrode,596413_g244822,Sentinels,100 Thieves,-0.2,-3.2,-95.889,-67.067,0
2026-01-25,Breeze,595636_g244578,Paper Rex,Global Esports,,-0.4,2750.781,-180.122,1
2026-01-25,Split,595636_g244579,Paper Rex,Global Esports,0.45,-2.2,2752.372,-142.823,0
2026-01-25,Breeze,596414_g244826,ENVY,Cloud9,1.0,0.8,-577.683,-2.057,1
2026-01-25,Bind,595636_g244580,Global Esports,Paper Rex,-0.8,1.0,-2597.007,41.857,0
2026-01-25,Corrode,595637_g244582,DetonatioN FocusMe,Rex Regum Qeon,-0.0,1.8,-793.176,-27.898,0
2026-01-25,Haven,595637_g244581,DetonatioN FocusMe,Rex Regum Qeon,-0.375,1.2,-821.617,-1.848,0
2026-01-27,Abyss,594751_g244339,Karmine Corp,Team Liquid,,-0.8,-252.567,470.442,1
2026-01-27,Split,594751_g244340,Team Liquid,Karmine Corp,0.3,-1.2,107.793,-262.997,1
2026-01-27,Breeze,594751_g244341,Team Liquid,Karmine Corp,-0.333,0.4,156.483,33.293,1
2026-01-27,Abyss,594752_g244342,FNATIC,FUT Esports,0.5,-0.4,1360.531,-260.982,1
2026-01-27,Corrode,594752_g244343,FNATIC,FUT Esports,,4.6,1557.19,-259.106,0
2026-01-27,Split,594752_g244344,FUT Esports,FNATIC,-0.5,-3.8,-1548.551,106.829,0
2026-01-28,Abyss,594753_g244345,GIANTX,PCIFIC Esports,,1.133,418.256,66.159,1
2026-01-28,Bind,594753_g244346,PCIFIC Esports,GIANTX,,-2.35,-451.255,-39.606,1
2026-01-28,Split,594753_g244347,PCIFIC Esports,GIANTX,,-4.0,-363.934,-17.9,0
2026-01-28,Haven,594754_g244348,ULF Esports,Team Heretics,,-5.4,-1566.22,34.956,0
2026-01-28,Bind,594754_g244349,Team Heretics,ULF Esports,,6.667,1678.212,-3.105,1
2026-01-29,Bind,594748_g244329,Gentle Mates,Natus Vincere,0.167,-4.0,-882.764,39.587,1
2026-01-29,Abyss,594748_g244328,Gentle Mates,Natus Vincere,,-3.4,-1044.079,38.898,1
2026-01-29,Split,595641_g244595,DetonatioN FocusMe,Team Secret,0.1,4.4,334.843,128.396,1
2026-01-29,Haven,594749_g244331,Team Vitality,BBL Esports,-0.5,1.4,1568.359,38.43,0
2026-01-29,Abyss,594749_g244332,Team Vitality,BBL Esports,-0.0,-2.8,1475.73,11.326,0
2026-01-29,Abyss,595642_g244599,ZETA DIVISION,Global Esports,,0.0,-819.513,-81.131,0
2026-01-29,Haven,595642_g244598,ZETA DIVISION,Global Esports,0.05,-0.2,-771.623,-122.189,0
2026-01-29,Bind,595641_g251314,Team Secret,DetonatioN FocusMe,0.333,-6.6,-449.266,-133.565,0
2026-01-30,Haven,595644_g244606,Gen.G,T1,0.3,0.8,170.123,-237.627,0
2026-01-30,Bind,595644_g244605,Gen.G,T1,0.1,0.6,206.077,-219.901,0
2026-01-30,Breeze,595644_g244604,Gen.G,T1,-0.333,-5.6,91.007,-124.311,1
2026-01-30,Bind,595643_g244603,VARREL,DRX,,0.7,-1094.338,222.407,0
2026-01-30,Split,595643_g244602,DRX,VARREL,0.4,1.533,1065.299,-124.136,1
2026-01-30,Corrode,595643_g244601,VARREL,DRX,,-3.4,-1131.482,14.776,1
2026-01-30,Split,596406_g244800,NRG,MIBR,0.2,-1.0,-268.298,-306.574,0
2026-01-30,Abyss,594756_g244354,GIANTX,Team Heretics,0.5,2.2,-906.204,2.423,1
2026-01-30,Split,594755_g244352,FNATIC,Team Liquid,0.3,-0.4,916.811,-31.629,1
2026-01-30,Corrode,594755_g244351,Team Liquid,FNATIC,-0.4,-1.4,-883.895,2.944,0
2026-01-30,Haven,594756_g244355,GIANTX,Team Heretics,-0.5,-1.4,-946.129,-14.931,1
2026-01-30,Split,596407_g244804,G2 Esports,FURIA,0.156,-8.4,1922.877,-33.2,0
2026-01-30,Bind,596407_g244803,FURIA,G2 Esports,-0.478,7.6,-1827.211,53.067,0
2026-01-30,Breeze,596406_g244801,NRG,MIBR,1.0,-2.4,-312.348,-252.965,0
2026-01-30,Abyss,596406_g244799,NRG,MIBR,0.25,-6.4,-329.457,-185.678,1
2026-01-30,Abyss,596407_g244802,FURIA,G2 Esports,0.333,6.6,-1903.859,86.725,1
2026-01-31,Split,595638_g244584,Nongshim RedForce,FULL SENSE,-0.333,2.6,-436.729,-24.508,1
2026-01-31,Haven,596419_g244842,LOUD,Evil Geniuses,0.2,-2.4,635.691,-12.152,0
2026-01-31,Bind,596420_g244845,LEVIATÁN,KRÜ Esports,-0.1,-1.8,1290.248,2.158,1
2026-01-31,Split,596420_g244846,LEVIATÁN,KRÜ Esports,-0.3,2.0,1469.844,-0.758,1
2026-01-31,Pearl,595639_g244588,Rex Regum Qeon,Paper Rex,-0.371,-0.2,-2245.095,-117.857,1
2026-01-31,Bind,595639_g244587,Paper Rex,Rex Regum Qeon,0.9,0.8,2386.542,46.909,0
2026-01-31,Bind,595638_g244585,FULL SENSE,Nongshim RedForce,,1.8,526.729,24.782,0
2026-01-31,Abyss,596419_g244843,LOUD,Evil Geniuses,-0.5,-3.2,510.604,-15.921,0
2026-02-01,Split,595646_g244610,DRX,T1,0.0,-0.4,-4.73,-39.201,0
2026-02-01,Breeze,595645_g244607,Global Esports,DetonatioN FocusMe,-1.0,1.2,698.413,24.281,1
2026-02-01,Pearl,595645_g244608,DetonatioN FocusMe,Global Esports,-0.357,-2.8,-803.413,-27.826,1
2026-02-01,Split,595645_g244609,DetonatioN FocusMe,Global Esports,0.267,-4.0,-730.211,-26.087,1
2026-02-01,Bind,595646_g244611,T1,DRX,-0.2,-0.6,31.109,19.936,1
2026-02-01,Bind,596416_g244832,Cloud9,G2 Esports,-0.271,2.0,-1566.02,38.52,0
2026-02-01,Corrode,596416_g244831,G2 Esports,Cloud9,0.042,1.4,1458.961,20.662,1
2026-02-01,Corrode,596415_g244829,100 Thieves,NRG,-0.0,2.2,-681.633,38.401,0
2026-02-01,Haven,596415_g244828,100 Thieves,NRG,0.2,-3.4,-644.033,22.033,0
2026-02-03,Pearl,594761_g244373,Karmine Corp,FUT Esports,-0.225,0.8,357.843,60.646,1
2026-02-03,Split,594762_g244374,PCIFIC Esports,ULF Esports,,4.55,452.275,66.252,0
2026-02-03,Abyss,594762_g244375,PCIFIC Esports,ULF Esports,,1.2,305.697,61.216,0
2026-02-03,Haven,594761_g244371,Karmine Corp,FUT Esports,0.144,0.0,392.311,26.658,1
2026-02-03,Split,594761_g244372,Karmine Corp,FUT Esports,-0.3,2.2,432.843,2.939,0
2026-02-04,Bind,594757_g244359,FNATIC,Natus Vincere,0.2,0.8,378.368,-0.681,1
2026-02-04,Split,594757_g244357,FNATIC,Natus Vincere,0.3,1.8,458.053,-18.197,1
2026-02-04,Breeze,594758_g244361,GIANTX,Team Vitality,-0.5,3.0,-1096.389,8.855,0
2026-02-04,Abyss,594758_g244360,Team Vitality,GIANTX,-1.0,0.0,936.543,18.674,1
2026-02-04,Breeze,594757_g244358,FNATIC,Natus Vincere,0.625,4.8,438.368,4.277,0
2026-02-05,Bind,595651_g244627,ZETA DIVISION,Team Secret,0.25,1.0,261.033,33.307,0
2026-02-05,Split,594764_g244380,ULF Esports,Team Liquid,0.4,-2.8,-968.009,-57.547,1
2026-02-05,Abyss,594763_g252723,Team Heretics,Karmine Corp,-0.556,5.0,982.431,45.154,0
2026-02-05,Corrode,594763_g244379,Karmine Corp,Team Heretics,-0.667,-2.0,-922.431,-36.309,0
2026-02-05,Haven,594763_g244378,Team Heretics,Karmine Corp,0.3,2.6,890.383,2.01,1
2026-02-05,Breeze,594764_g252724,Team Liquid,ULF Esports,0.5,1.8,988.441,28.641,1
2026-02-05,Split,595651_g244628,Team Secret,ZETA DIVISION,0.0,-1.8,-204.492,18.416,0
2026-02-05,Pearl,594764_g244382,ULF Esports,Team Liquid,,-1.2,-866.177,3.79,0
2026-02-05,Breeze,595652_g244630,Gen.G,VARREL,,-3.2,1266.767,16.173,1
2026-02-05,Pearl,595652_g244631,VARREL,Gen.G,,1.4,-1305.714,-22.077,1
2026-02-05,Haven,595652_g244632,VARREL,Gen.G,,-1.4,-1330.406,-12.647,0
2026-02-05,Abyss,595651_g244629,Team Secret,ZETA DIVISION,0.0,-1.0,-271.461,13.975,0
2026-02-06,Pearl,596421_g244848,ENVY,Evil Geniuses,0.0,-0.2,863.951,17.707,0
2026-02-06,Corrode,596421_g244849,ENVY,Evil Geniuses,0.1,-2.4,737.218,73.126,0
2026-02-06,Corrode,596422_g244851,Sentinels,LEVIATÁN,0.667,-0.4,580.526,10.192,0
2026-02-06,Bind,596422_g244852,LEVIATÁN,Sentinels,-0.0,-0.4,-550.526,14.459,1
2026-02-06,Pearl,595647_g244613,FULL SENSE,DetonatioN FocusMe,0.75,0.6,712.958,30.545,1
2026-02-06,Haven,594765_g244383,Natus Vincere,Team Heretics,-0.2,-4.2,-127.579,0.463,0
2026-02-06,Haven,595647_g244615,FULL SENSE,DetonatioN FocusMe,,6.2,750.179,23.322,0
2026-02-06,Pearl,595648_g244616,T1,Paper Rex,-0.3,4.4,-2017.031,38.511,0
2026-02-06,Breeze,595648_g244617,T1,Paper Rex,-0.333,2.6,-2047.031,69.017,1
2026-02-06,Bind,595648_g244618,T1,Paper Rex,-0.2,1.6,-2009.337,55.764,1
2026-02-06,Breeze,594765_g244384,Natus Vincere,Team Heretics,0.167,-8.0,-247.558,9.705,0
2026-02-06,Split,595647_g244614,DetonatioN FocusMe,FULL SENSE,-0.0,-4.2,-819.964,0.173,1
2026-02-06,Pearl,594766_g244387,GIANTX,Team Liquid,-0.667,-3.2,-428.353,20.772,1
2026-02-06,Bind,594766_g244388,Team Liquid,GIANTX,0.4,0.6,308.262,30.106,1
2026-02-06,Breeze,594766_g244386,Team Liquid,GIANTX,0.267,-0.8,314.05,31.34,1
2026-02-07,Haven,595653_g244633,ZETA DIVISION,DRX,-0.2,0.6,-1011.71,-11.62,0
2026-02-07,Bind,595653_g244634,ZETA DIVISION,DRX,-0.2,-0.6,-1114.25,15.881,1
2026-02-07,Split,595653_g244635,ZETA DIVISION,DRX,-0.0,3.2,-1048.407,26.303,0
2026-02-07,Breeze,595654_g244636,Global Esports,Gen.G,-0.417,5.4,-399.121,15.098,0
2026-02-07,Haven,596423_g244854,Evil Geniuses,100 Thieves,-0.1,4.6,-1216.363,13.391,0
2026-02-07,Bind,596423_g244855,100 Thieves,Evil Geniuses,0.0,-7.6,1149.021,-50.592,1
2026-02-07,Bind,596424_g244857,LEVIATÁN,Cloud9,0.125,5.6,114.774,92.988,0
2026-02-07,Breeze,596424_g244858,Cloud9,LEVIATÁN,-0.333,-3.2,-50.059,-128.567,1
2026-02-07,Pearl,596417_g244834,NRG,G2 Esports,0.029,0.6,-292.892,-10.492,0
2026-02-07,Split,596417_g244835,NRG,G2 Esports,0.0,-1.0,-412.892,-18.98,0
2026-02-07,Abyss,595654_g244637,Global Esports,Gen.G,0.5,3.2,-433.25,6.41,1
2026-02-07,Haven,595654_g244638,Global Esports,Gen.G,-0.467,0.0,-313.841,-0.221,1
2026-02-08,Breeze,595656_g244643,Global Esports,Paper Rex,-0.25,3.2,-2189.339,41.426,1
2026-02-08,Abyss,595655_g244640,FULL SENSE,DRX,,2.4,-397.12,18.338,0
2026-02-08,Corrode,595655_g244639,FULL SENSE,DRX,0.714,-2.2,-266.488,-28.219,0
2026-02-08,Corrode,595656_g244642,Global Esports,Paper Rex,0.5,4.0,-2240.45,70.713,0
2026-02-08,Split,595656_g244644,Paper Rex,Global Esports,0.3,-1.2,2050.119,-41.161,1
2026-02-12,Abyss,594767_g244389,Team Liquid,Team Heretics,-0.0,-2.2,-717.612,30.862,1
2026-02-12,Bind,594767_g244390,Team Liquid,Team Heretics,0.1,-6.0,-682.64,-3.365,1
2026-02-12,Breeze,595657_g244647,Paper Rex,DRX,-0.417,-4.4,1927.942,-27.793,1
2026-02-12,Corrode,595657_g244646,Paper Rex,DRX,0.125,-0.4,1998.741,-51.205,0
2026-02-12,Haven,595657_g244645,DRX,Paper Rex,-0.056,-0.2,-1950.986,48.279,0
2026-02-13,Pearl,594750_g244336,BBL Esports,Gentle Mates,0.1,3.0,-261.804,-14.863,1
2026-02-13,Haven,594750_g244334,Gentle Mates,BBL Esports,-0.45,-5.0,310.452,-4.566,1
2026-02-13,Split,594750_g244337,Gentle Mates,BBL Esports,-0.071,-2.6,216.073,-6.934,1
2026-02-13,Bind,594759_g244364,Team Vitality,FNATIC,-0.4,0.2,-252.142,3.713,0
2026-02-13,Abyss,594759_g244363,FNATIC,Team Vitality,0.238,1.4,125.339,27.663,1
2026-02-13,Haven,595640_g244592,Rex Regum Qeon,Nongshim RedForce,-0.0,0.8,790.608,22.445,0
2026-02-13,Abyss,595640_g244593,Rex Regum Qeon,Nongshim RedForce,,0.8,712.706,74.902,1
2026-02-13,Abyss,594750_g244335,BBL Esports,Gentle Mates,-0.5,0.4,-285.818,24.261,1
2026-02-13,Corrode,594750_g244338,BBL Esports,Gentle Mates,-0.333,-2.2,-353.982,-4.673,1
2026-02-13,Split,595649_g244620,DetonatioN FocusMe,T1,0.114,-4.0,-1201.655,-33.872,0
2026-02-13,Bind,595640_g244591,Nongshim RedForce,Rex Regum Qeon,0.857,1.2,-841.552,-47.734,1
2026-02-13,Corrode,595640_g244590,Rex Regum Qeon,Nongshim RedForce,-0.179,-0.4,747.019,45.613,1
2026-02-13,Pearl,595649_g244619,DetonatioN FocusMe,T1,-0.178,-5.8,-1178.0,-41.997,0
